chr19	1820057	1820262	-	126
chr19	1820180	1820262	-	126
chr19	1820395	1821517	-	126
chr19	1821682	1823570	-	126
chr19	1822692	1823013	+	128
chr19	1823257	1823621	+	128
chr19	1823716	1824107	+	128
chr19	1823716	1824216	+	128
chr19	1823785	1825837	-	126
chr19	1825943	1826876	-	126
chr19	1828631	1830704	-	126
chr19	1828631	1848200	-	126
chr19	1830866	1848200	-	126
chr19	1852450	1853190	+	129
chr19	1852595	1854279	-	130
chr19	1854760	1862792	-	130
chr19	1854760	1863039	-	130
chr19	1860444	1861472	+	131
chr19	1861634	1861767	+	131
chr19	1875209	1875604	+	133
chr19	1877425	1877506	-	134
chr19	1877647	1879919	-	134
chr19	1877687	1878662	-	134
chr19	1877687	1879919	-	134
chr19	1878904	1879919	-	134
chr19	1880061	1881233	-	134
chr19	1880115	1880894	-	134
chr19	1880115	1881233	-	134
chr19	1881048	1881233	-	134
chr19	1881804	1885350	-	134
chr19	1905439	1911888	+	136
chr19	1905439	1914977	+	135
chr19	1905439	1917692	+	135
chr19	1908635	1911888	+	136
chr19	1908635	1914977	+	135
chr19	1908635	1917692	+	135
chr19	1913447	1914977	+	135
chr19	1915026	1915430	+	135
chr19	1915026	1917692	+	135
chr19	1915544	1917692	+	135
chr19	1917822	1918125	+	135
chr19	1918283	1918887	+	135
chr19	1918283	1923068	+	135
chr19	1918659	1921739	+	135
chr19	1918990	1920646	+	135
chr19	1918990	1923068	+	135
chr19	1923187	1924106	+	135
chr19	1925911	1925911	+	137
chr19	1941418	1949542	+	138
chr19	1941418	1969506	+	138
chr19	1942613	1969506	+	138
chr19	1953011	1953384	-	139
chr19	1953506	1953841	-	139
chr19	1954198	1954254	-	139
chr19	1954715	1959236	+	138
chr19	1959303	1968789	+	138
chr19	1968905	1969506	+	138
chr19	1969959	1974686	+	138
chr19	1969959	1978303	+	138
chr19	1978345	1978440	+	138
chr19	1978511	1978600	+	138
chr19	1978750	1978857	+	138
chr19	1979093	1979161	+	138
chr19	1979093	1979317	+	138
chr19	1979248	1979317	+	138
chr19	1979403	1979493	+	138
chr19	1979618	1979750	+	138
chr19	1979643	1979750	+	138
chr19	1979835	1979909	+	138
chr19	1980017	1980147	+	138
chr19	1986649	1986828	-	140
chr19	1986976	1987164	-	140
chr19	1987253	1987498	-	140
chr19	1987692	1990002	-	140
chr19	1990201	1990715	-	140
chr19	1990822	1993018	-	140
chr19	1993176	1997342	-	140
chr19	1997463	2015295	-	140
