995	100
1820054	1820259	0	2	1	2
1820178	1820260	0	1	1	2
1820393	1821515	0	1	1	2
1821680	1823568	0	1	2	2
1822691	1823012	0	0	0	1
1823250	1823614	0	6	0	1
1823711	1824211	0	4	0	1
1823715	1824106	0	0	0	1
1823781	1825833	0	3	1	2
1825941	1826874	0	1	1	2
1828628	1830701	0	2	0	2
1828628	1848197	0	2	2	2
1830864	1848198	0	1	3	2
1852449	1853189	0	0	0	1
1852593	1854277	0	1	1	2
1854757	1862789	0	2	1	2
1854757	1863036	0	2	2	2
1860443	1861471	0	0	0	1
1861630	1861763	0	3	0	1
1875208	1875603	0	0	1	1
1877424	1877505	0	0	1	2
1877645	1879917	0	1	2	2
1877683	1878658	0	3	0	2
1877683	1879915	0	3	3	2
1878901	1879916	0	2	2	2
1880059	1881231	0	1	2	2
1880111	1880890	0	3	3	2
1880111	1881229	0	3	3	2
1881046	1881231	0	1	2	2
1881801	1885347	0	2	0	2
1905434	1911883	0	4	0	1
1905434	1914972	0	4	0	1
1905438	1917691	0	0	0	1
1908630	1911883	0	4	0	1
1908630	1914972	0	4	0	1
1908634	1917691	0	0	0	1
1913445	1914975	0	1	0	1
1915021	1915425	0	4	0	1
1915025	1917691	0	0	0	1
1915543	1917691	0	0	0	1
1917821	1918124	0	0	1	1
1918282	1918886	0	0	0	1
1918282	1923067	0	0	0	1
1918653	1921733	0	5	1	1
1918989	1920645	0	0	0	1
1918989	1923067	0	0	0	1
1923183	1924102	0	3	2	1
1925908	1925908	0	2	6	1
1941417	1949541	0	0	1	1
1941417	1969505	0	0	1	1
1942612	1969505	0	0	1	1
1953010	1953383	0	0	1	2
1953504	1953839	0	1	2	2
1954197	1954253	0	0	0	2
1954710	1959231	0	4	1	1
1959302	1968788	0	0	1	1
1968904	1969505	0	0	1	1
1969955	1974682	0	3	1	1
1969955	1978299	0	3	0	1
1978342	1978437	0	2	0	1
1978510	1978599	0	0	0	1
1978749	1978856	0	0	1	1
1979090	1979314	0	2	0	1
1979092	1979160	0	0	0	1
1979244	1979313	0	3	0	1
1979402	1979492	0	0	0	1
1979617	1979749	0	0	0	1
1979642	1979749	0	0	0	1
1979828	1979902	0	6	0	1
1980016	1980146	0	0	1	1
1986646	1986825	0	2	1	2
1986974	1987162	0	1	2	2
1987249	1987494	0	3	2	2
1987688	1989998	0	3	6	2
1990199	1990713	0	1	0	2
1990819	1993015	0	2	2	2
1993175	1997341	0	0	2	2
1997459	2015291	0	3	2	2
