663
ENST00000586656.1	1438403	1440231	1440582	1	4	2636	99
ENST00000589656.2	1438403	1440481	1440582	1	4	2640	99
ENST00000593052.1	1438417	1440492	1440582	1	4	2644	99
ENST00000586096.2	1438418	1440492	1440582	1	3	2648	99
ENST00000591804.2	1438418	1440492	1440582	1	5	2651	99
ENST00000592700.1	1438788	1440492	1440582	1	2	2656	99
ENST00000585665.1	1438805	1440492	1440582	1	3	2658	99
ENST00000592588.2	1438805	1440492	1440582	1	3	2661	99
ENST00000594262.1	1440837	1441936	1440582	1	1	2664	100
ENST00000587869.1	1446299	1455255	1441936	1	5	2665	101
ENST00000590469.1	1450147	1465407	1455255	1	15	2670	101
ENST00000233607.2	1450147	1473242	1465407	1	15	2685	101
ENST00000238483.4	1450147	1473242	1473242	1	10	2700	101
ENST00000590877.1	1450154	1453612	1473242	1	4	2710	101
ENST00000593146.1	1450293	1465416	1473242	1	14	2714	101
ENST00000535453.1	1451287	1473236	1473242	1	14	2728	101
ENST00000587149.1	1452196	1453612	1473242	1	4	2742	101
ENST00000591252.1	1457663	1458589	1473242	2	1	2746	102
ENST00000588225.1	1457894	1462763	1473242	2	2	2747	102
ENST00000588427.1	1461141	1479199	1473242	2	3	2749	103
ENST00000436106.2	1473199	1479554	1479199	2	3	2752	103
ENST00000588871.1	1473202	1479192	1479554	2	4	2755	103
ENST00000427685.2	1474153	1479214	1479554	2	3	2759	103
ENST00000592486.1	1474170	1476483	1479554	2	1	2762	103
ENST00000588849.1	1474184	1478914	1479554	2	2	2763	103
ENST00000586564.1	1474194	1479116	1479554	2	2	2765	103
ENST00000590621.1	1474477	1478895	1479554	2	2	2767	103
ENST00000592872.1	1474882	1479181	1479554	2	3	2769	103
ENST00000585675.1	1474883	1479179	1479554	2	3	2772	103
ENST00000591027.1	1475902	1479211	1479554	2	3	2775	103
ENST00000592605.1	1478411	1479217	1479554	2	3	2778	103
ENST00000589421.1	1478433	1479132	1479554	2	2	2781	103
ENST00000589529.1	1478772	1479175	1479554	2	2	2783	103
ENST00000591201.1	1481426	1490333	1479554	2	14	2785	104
ENST00000441747.2	1481426	1490340	1490333	2	12	2799	104
ENST00000300954.5	1481426	1490406	1490340	2	15	2811	104
ENST00000586616.1	1481426	1490409	1490406	2	10	2826	104
ENST00000586074.1	1481984	1482665	1490409	2	2	2836	104
ENST00000588195.1	1482409	1490403	1490409	2	12	2838	104
ENST00000591303.1	1482437	1483842	1490409	2	4	2850	104
ENST00000586002.2	1483496	1484125	1490409	2	2	2854	104
ENST00000585643.1	1484534	1485272	1490409	1	2	2856	105
ENST00000587784.1	1487196	1490750	1490409	2	5	2858	104
ENST00000588671.1	1487216	1490403	1490750	2	6	2863	104
ENST00000590057.1	1487782	1490735	1490750	2	5	2869	104
ENST00000591687.1	1487961	1490444	1490750	2	5	2874	104
ENST00000233596.3	1491164	1497925	1490750	1	5	2879	106
ENST00000591735.1	1491191	1496179	1497925	1	3	2884	106
ENST00000395479.4	1495361	1497368	1497925	1	5	2887	106
ENST00000395484.4	1495474	1497719	1497925	1	5	2892	106
ENST00000413997.2	1505016	1511678	1497925	2	12	2897	107
ENST00000330475.4	1505022	1513187	1511678	2	12	2909	107
ENST00000591077.1	1505039	1506769	1513187	2	4	2921	107
ENST00000395467.2	1505865	1510950	1513187	2	10	2925	107
ENST00000585700.1	1505865	1511134	1513187	2	11	2935	107
ENST00000590440.1	1505865	1511134	1513187	2	12	2946	107
ENST00000590562.1	1505929	1513017	1513187	2	13	2958	107
ENST00000590682.1	1506633	1507420	1513187	2	2	2971	107
ENST00000590090.1	1506737	1507594	1513187	2	3	2973	107
ENST00000587828.1	1507290	1510220	1513187	2	5	2976	107
ENST00000586272.1	1507996	1513017	1513187	2	8	2981	107
ENST00000590252.1	1508380	1508961	1513187	1	2	2989	108
ENST00000589839.1	1510148	1513555	1513187	2	5	2991	107
ENST00000585804.1	1510148	1513602	1513555	2	6	2996	107
ENST00000454744.2	1524072	1535454	1513602	1	14	3002	109
ENST00000334770.4	1524957	1535454	1535454	1	13	3016	109
ENST00000588430.1	1527932	1535248	1535454	1	7	3029	109
ENST00000588292.1	1528335	1529046	1535454	1	2	3036	109
ENST00000581992.1	1553979	1554030	1535454	2	1	3038	110
ENST00000402693.4	1554667	1568056	1554030	2	2	3039	111
ENST00000388824.6	1554668	1568056	1568056	2	3	3041	111
ENST00000605173.1	1554671	1567528	1568056	2	3	3044	111
ENST00000410788.1	1556603	1556684	1568056	1	1	3047	112
ENST00000488440.2	1570573	1570858	1568056	2	1	3048	113
ENST00000588960.1	1573594	1575473	1570858	2	1	3049	114
ENST00000590550.2	1576638	1585528	1575473	2	5	3050	115
ENST00000434436.3	1576670	1592759	1585528	2	7	3055	115
ENST00000592012.1	1576676	1592881	1592759	2	7	3062	115
ENST00000156825.1	1576677	1592651	1592881	2	6	3069	115
ENST00000590830.1	1578010	1584952	1592881	2	5	3075	115
ENST00000585937.1	1578337	1605443	1592881	2	7	3080	116
ENST00000589901.1	1578443	1581728	1605443	2	2	3087	115
ENST00000585903.1	1581106	1584571	1605443	2	4	3089	115
ENST00000585967.1	1581157	1592357	1605443	2	5	3093	115
ENST00000592406.1	1581788	1582321	1605443	2	1	3098	117
ENST00000589064.1	1582323	1584929	1605443	2	2	3099	115
ENST00000592361.1	1582596	1586360	1605443	2	4	3101	115
ENST00000592965.1	1585055	1592390	1605443	2	2	3105	115
ENST00000591899.3	1597170	1605479	1605443	2	3	3107	118
ENST00000593264.1	1598047	1602127	1605479	2	3	3110	118
ENST00000589880.1	1598047	1605434	1605479	2	3	3113	118
ENST00000593029.1	1598047	1605441	1605479	2	4	3116	118
ENST00000585671.1	1598919	1605470	1605479	2	2	3120	118
ENST00000592395.1	1609290	1615796	1605479	2	5	3122	119
ENST00000344749.5	1609292	1652325	1615796	2	19	3127	119
ENST00000262965.5	1609292	1652603	1652325	2	19	3146	119
ENST00000587425.1	1609470	1615796	1652603	2	4	3165	119
ENST00000453954.2	1609548	1632039	1652603	2	16	3169	119
ENST00000592628.1	1610189	1619133	1652603	2	5	3185	119
ENST00000593064.1	1610965	1619207	1652603	2	5	3190	119
ENST00000585731.1	1611055	1615739	1652603	2	3	3195	119
ENST00000395423.3	1611247	1650274	1652603	2	15	3198	119
ENST00000588136.1	1611247	1650743	1652603	2	19	3213	119
ENST00000590684.1	1611508	1615796	1652603	2	3	3232	119
ENST00000586164.1	1611753	1615796	1652603	2	3	3235	119
ENST00000585855.1	1611804	1619148	1652603	2	5	3238	119
ENST00000590605.1	1615789	1619853	1652603	2	3	3243	119
ENST00000590436.1	1615790	1620993	1652603	2	4	3246	119
ENST00000517124.1	1616490	1616593	1652603	2	1	3250	120
ENST00000586410.1	1619108	1621045	1652603	2	3	3251	119
ENST00000587235.1	1623946	1652589	1652603	2	8	3254	119
ENST00000586318.1	1632049	1651354	1652603	2	5	3262	119
ENST00000586506.1	1748054	1748739	1652603	1	2	3267	121
ENST00000592934.1	1748158	1748743	1748739	1	2	3269	121
ENST00000382349.4	1752371	1780986	1748743	1	2	3271	122
ENST00000310127.6	1782073	1812274	1780986	2	29	3273	123
ENST00000539485.1	1782075	1812269	1812274	2	29	3302	123
ENST00000531925.1	1782075	1812274	1812274	2	29	3331	123
ENST00000525591.1	1783026	1812198	1812274	2	29	3360	123
ENST00000526847.1	1785556	1790815	1812274	2	5	3389	123
ENST00000533107.1	1798762	1806158	1812274	2	6	3394	123
ENST00000526092.2	1798778	1812274	1812274	2	14	3400	123
ENST00000533993.2	1805188	1811622	1812274	2	10	3414	123
ENST00000587160.2	1807166	1812235	1812274	2	6	3424	123
ENST00000586259.1	1815247	1815871	1812274	1	2	3430	124
ENST00000170168.4	1815247	1848451	1815871	2	16	3432	125
ENST00000587404.1	1816037	1816385	1848451	2	2	3448	125
ENST00000586291.1	1816092	1816763	1848451	2	2	3450	125
ENST00000411312.1	1816157	1816236	1848451	2	1	3452	126
ENST00000590936.1	1816427	1819961	1848451	2	8	3453	125
ENST00000588743.1	1817177	1818733	1848451	2	4	3461	125
ENST00000586343.1	1818556	1821565	1848451	2	6	3465	125
ENST00000593201.1	1822087	1824541	1848451	1	3	3471	127
ENST00000590823.1	1822144	1824543	1848451	1	1	3474	127
ENST00000590531.1	1822559	1823152	1848451	1	2	3475	127
ENST00000587741.1	1823198	1824540	1848451	1	3	3477	127
ENST00000587524.1	1827646	1848444	1848451	2	3	3480	125
ENST00000592884.1	1852397	1853620	1848451	1	2	3483	128
ENST00000541015.1	1852398	1863495	1853620	2	3	3485	129
ENST00000250916.4	1852399	1863566	1863495	2	2	3488	129
ENST00000592313.1	1854316	1862856	1863566	2	2	3490	129
ENST00000586694.1	1860248	1862017	1863566	1	3	3492	130
ENST00000565797.1	1874880	1876167	1863566	2	1	3495	131
ENST00000592720.1	1875014	1875990	1876167	1	2	3496	132
ENST00000292577.7	1876808	1885545	1876167	2	5	3498	133
ENST00000250974.9	1876974	1885431	1885545	2	6	3503	133
ENST00000588598.1	1876975	1883798	1885545	2	3	3509	133
ENST00000591351.1	1876975	1883798	1885545	2	4	3512	133
ENST00000590661.1	1876977	1881583	1885545	2	4	3516	133
ENST00000592757.1	1877202	1880015	1885545	2	4	3520	133
ENST00000316097.8	1905212	1926015	1885545	1	7	3524	134
ENST00000452128.2	1905370	1919202	1926015	1	5	3531	134
ENST00000329478.2	1905376	1913443	1926015	1	2	3536	135
ENST00000414057.2	1905376	1924146	1926015	1	6	3538	134
ENST00000460767.1	1905389	1918959	1926015	1	6	3544	134
ENST00000489554.1	1905397	1920741	1926015	1	6	3550	134
ENST00000588555.1	1905398	1907182	1926015	1	1	3556	134
ENST00000409472.1	1905402	1926010	1926015	1	6	3557	134
ENST00000602400.1	1905416	1913443	1926015	1	2	3563	135
ENST00000454697.1	1908017	1912253	1926015	1	2	3565	135
ENST00000411971.1	1908262	1918963	1926015	1	5	3567	134
ENST00000588907.1	1908279	1918187	1926015	1	3	3572	134
ENST00000590266.1	1913088	1917820	1926015	1	3	3575	134
ENST00000585335.1	1918642	1922154	1926015	1	2	3578	134
ENST00000472442.1	1922131	1926004	1926015	1	2	3580	134
ENST00000367461.3	1925184	1926008	1926015	1	2	3582	136
ENST00000255641.8	1941187	1981336	1926015	1	12	3584	137
ENST00000587123.1	1941202	1950024	1981336	1	2	3596	137
ENST00000591752.1	1942463	1978346	1981336	1	3	3598	137
ENST00000314315.3	1952529	1954547	1981336	2	4	3601	138
ENST00000586395.1	1952587	1954584	1981336	2	3	3605	138
ENST00000589350.1	1954631	1974750	1981336	1	5	3608	137
ENST00000589385.1	1969824	1979401	1981336	1	6	3613	137
ENST00000591002.1	1978451	1979400	1981336	1	3	3619	137
ENST00000585959.1	1978451	1979401	1981336	1	4	3622	137
ENST00000590106.1	1978473	1979945	1981336	1	6	3626	137
ENST00000585957.1	1979257	1979641	1981336	1	2	3632	137
ENST00000589861.1	1979374	1980015	1981336	1	4	3634	137
ENST00000592895.1	1985446	1988567	1981336	2	3	3638	139
ENST00000589685.1	1985446	1991297	1988567	2	6	3641	139
ENST00000255608.4	1985446	2015718	1991297	2	9	3647	139
